lr_mode_key,lr_mode,policy_name,policy,seed,rounds,S,k,top_gap_lambda,transition_dominance,context_noise_level,transition_variant,trust_scale_mult,gate_scale_mult,gate_mode,beta_gate_concentration,trust_floor,trust_cap,offline_prior_weight,support_offline_leak,support_trust_cap,support_local_bonus,low_rank_blend_scale,low_rank_projection_weight,low_rank_local_bonus,support_mask_enabled,avg_reward,cum_reward,oracle_cum_reward,reward_pct_oracle,cum_regret,top1_agreement,top2_agreement,transition_l1_error,off_support_leakage,runtime_seconds,oracle_comparison,source_results,source_seed,run_seed,n_dc,n_jobs,budget,datacenter_ids,queue_states,operation_states,offline_support_sparsity,offline_support_source,state_definition,operation_type_0,operation_type_1,reward_function,lambda_lmp,batch_epsilon,inference_epsilon,batch_delay_weight,inference_delay_weight,policy_label,policy_display,experiment_id
block_local_lr,Block/local LR,TW gated + LR,tw,50,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,10.650289463916677,15975.434195875016,16466.113779800835,97.02006441539508,490.6795839258193,0.6646666666666666,0.7833333333333333,0.0951642857058042,0.0075519095990478,106.27087737500004,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,50,3498,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tw_gated_offline_low_rank,TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,TW gated + LR,tw,51,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,16.319433409402098,24479.150114103148,28156.140955222458,86.94071447160697,3676.99084111931,0.652,0.774,0.0880155096056463,0.0067784563715007,107.02883104099988,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,51,3499,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tw_gated_offline_low_rank,TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,42,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,7.894523326451836,11841.784989677752,20749.722446590134,57.06960669068491,8907.937456912385,0.5913333333333334,0.702,0.0819784002242945,0.0059751917967711,109.894812917,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,42,4638,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,43,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,13.057987770562022,19586.981655843032,32010.18920030819,61.18983406588066,12423.207544465156,0.5746666666666667,0.678,0.0884193764192505,0.0067615408403561,109.020969917,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,43,4639,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,44,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,9.926142729190335,14889.214093785504,25299.871102510773,58.85094842363798,10410.65700872527,0.5466666666666666,0.6506666666666666,0.0839956615775904,0.0062519409775912,110.192242417,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,44,4640,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,45,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,15.529713071864087,23294.569607796133,39776.50128447695,58.56364651379481,16481.93167668082,0.626,0.7446666666666667,0.0837254575849605,0.0062519425271473,108.29313516699996,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,45,4641,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,46,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,8.264086284038743,12396.129426058116,22894.86724498152,54.1437051956495,10498.737818923404,0.5433333333333333,0.672,0.0807758231750896,0.0059054226271873,109.7869532499999,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,46,4642,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,47,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,13.27787015925423,19916.805238881345,36747.22106664009,54.19948682041223,16830.41582775875,0.6546666666666666,0.7833333333333333,0.0869905733142222,0.0066148018346477,112.90627700000005,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,47,4643,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,48,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,7.636254376147004,11454.381564220506,17097.475730838,66.99457712088294,5643.094166617493,0.5706666666666667,0.6973333333333334,0.086609646000647,0.0065536938680212,108.655995458,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,48,4644,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,49,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,4.411614132703854,6617.4211990557815,17431.26163443821,37.96295034653155,10813.84043538243,0.4433333333333333,0.5953333333333334,0.0842469792491622,0.00629277945913,105.73635624999996,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,49,4645,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,50,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,9.02787561894261,13541.813428413916,16466.113779800835,82.24049468810188,2924.300351386919,0.622,0.734,0.0912127620498743,0.0070928532269461,106.63657791700008,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,50,4646,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
block_local_lr,Block/local LR,Adaptive TW gated + LR,tm_tw_refined,51,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,14.095706798797275,21143.56019819591,28156.140955222458,75.09395634799932,7012.580757026546,0.6433333333333333,0.7726666666666666,0.088643797285985,0.0067803840332449,107.13818979100006,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,51,4647,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
